Date,Hours,Consumption,Price,Cost
2019-02-01 , 0.0 , 96.0 , 0.063499513 , 0.006095953247999999
2019-02-01 , 1.0 , 73.0 , 0.062447966 , 0.004558701518000001
2019-02-01 , 2.0 , 63.0 , 0.059189203 , 0.003728919789
2019-02-01 , 3.0 , 62.0 , 0.057250655 , 0.0035495406099999996
2019-02-01 , 4.0 , 59.0 , 0.057819716 , 0.003411363244
2019-02-01 , 5.0 , 59.0 , 0.060889775 , 0.0035924967250000003
2019-02-01 , 6.0 , 59.0 , 0.063672936 , 0.0037567032239999997
2019-02-01 , 7.0 , 50.0 , 0.071321014 , 0.0035660507
2019-02-01 , 8.0 , 45.0 , 0.07622113 , 0.00342995085
2019-02-01 , 9.0 , 346.0 , 0.076844273 , 0.026588118458
2019-02-01 , 10.0 , 162.0 , 0.075706534 , 0.012264458508
2019-02-01 , 11.0 , 426.0 , 0.073972622 , 0.031512336972
2019-02-01 , 12.0 , 51.0 , 0.140142825 , 0.0071472840749999995
2019-02-01 , 13.0 , 435.0 , 0.137963274 , 0.06001402419
2019-02-01 , 14.0 , 392.0 , 0.131816233 , 0.05167196333600001
2019-02-01 , 15.0 , 441.0 , 0.130954952 , 0.05775113383200001
2019-02-01 , 16.0 , 516.0 , 0.132281055 , 0.06825702438
2019-02-01 , 17.0 , 593.0 , 0.134847736 , 0.079964707448
2019-02-01 , 18.0 , 100.0 , 0.141713224 , 0.014171322399999998
2019-02-01 , 19.0 , 149.0 , 0.145925517 , 0.021742902033
2019-02-01 , 20.0 , 587.0 , 0.147060159 , 0.08632431333299999
2019-02-01 , 21.0 , 1413.0 , 0.141607418 , 0.200091281634
2019-02-01 , 22.0 , 906.0 , 0.070991505 , 0.06431830353
2019-02-01 , 23.0 , 788.0 , 0.065801504 , 0.051851585152

2019-02-02 , 0.0 , 141.0 , 0.059564849 , 0.008398643709
2019-02-02 , 1.0 , 160.0 , 0.054678345 , 0.008748535200000001
2019-02-02 , 2.0 , 103.0 , 0.045392298 , 0.004675406694
2019-02-02 , 3.0 , 100.0 , 0.040354136 , 0.0040354136
2019-02-02 , 4.0 , 128.0 , 0.039903761 , 0.005107681408
2019-02-02 , 5.0 , 128.0 , 0.03484078 , 0.00445961984
2019-02-02 , 6.0 , 122.0 , 0.040204677 , 0.004904970594
2019-02-02 , 7.0 , 113.0 , 0.047288979 , 0.005343654627
2019-02-02 , 8.0 , 96.0 , 0.054513773 , 0.005233322208
2019-02-02 , 9.0 , 721.0 , 0.058418737 , 0.042119909377
2019-02-02 , 10.0 , 778.0 , 0.060286723 , 0.046903070494
2019-02-02 , 11.0 , 719.0 , 0.057345023 , 0.041231071537
2019-02-02 , 12.0 , 238.0 , 0.12228698 , 0.02910430124
2019-02-02 , 13.0 , 187.0 , 0.12117938 , 0.02266054406
2019-02-02 , 14.0 , 139.0 , 0.118232661 , 0.016434339879
2019-02-02 , 15.0 , 563.0 , 0.112099294 , 0.063111902522
2019-02-02 , 16.0 , 228.0 , 0.112337126 , 0.025612864728
2019-02-02 , 17.0 , 119.0 , 0.122752972 , 0.014607603668
2019-02-02 , 18.0 , 97.0 , 0.133481085 , 0.012947665245
2019-02-02 , 19.0 , 123.0 , 0.137151099 , 0.016869585177
2019-02-02 , 20.0 , 128.0 , 0.135214166 , 0.017307413248
2019-02-02 , 21.0 , 125.0 , 0.13281324 , 0.016601655
2019-02-02 , 22.0 , 99.0 , 0.065779417 , 0.006512162283
2019-02-02 , 23.0 , 99.0 , 0.063851843 , 0.006321332457

2019-02-03 , 0.0 , 234.0 , 0.065115136 , 0.015236941824
2019-02-03 , 1.0 , 101.0 , 0.059557792 , 0.006015336992
2019-02-03 , 2.0 , 99.0 , 0.058915271 , 0.005832611829
2019-02-03 , 3.0 , 95.0 , 0.057918477 , 0.005502255315
2019-02-03 , 4.0 , 93.0 , 0.057958062 , 0.005390099765999999
2019-02-03 , 5.0 , 91.0 , 0.057620024 , 0.005243422184
2019-02-03 , 6.0 , 56.0 , 0.058685096 , 0.003286365376
2019-02-03 , 7.0 , 66.0 , 0.059909857 , 0.003954050562
2019-02-03 , 8.0 , 140.0 , 0.061893978 , 0.008665156920000002
2019-02-03 , 9.0 , 334.0 , 0.064932412 , 0.021687425607999997
2019-02-03 , 10.0 , 493.0 , 0.067324695 , 0.033191074635
2019-02-03 , 11.0 , 30.0 , 0.068407342 , 0.00205222026
2019-02-03 , 12.0 , 83.0 , 0.135424534 , 0.011240236322000002
2019-02-03 , 13.0 , 104.0 , 0.131423894 , 0.013668084976000002
2019-02-03 , 14.0 , 106.0 , 0.12919493 , 0.013694662580000001
2019-02-03 , 15.0 , 122.0 , 0.128888592 , 0.015724408223999998
2019-02-03 , 16.0 , 104.0 , 0.130537945 , 0.013575946279999999
2019-02-03 , 17.0 , 93.0 , 0.137369548 , 0.012775367964
2019-02-03 , 18.0 , 122.0 , 0.146803097 , 0.017909977833999998
2019-02-03 , 19.0 , 119.0 , 0.151484027 , 0.018026599213
2019-02-03 , 20.0 , 120.0 , 0.150976022 , 0.018117122639999997
2019-02-03 , 21.0 , 582.0 , 0.150526136 , 0.087606211152
2019-02-03 , 22.0 , 1513.0 , 0.078037896 , 0.118071336648
2019-02-03 , 23.0 , 585.0 , 0.067371276 , 0.03941219646

2019-02-04 , 0.0 , 57.0 , 0.066022863 , 0.003763303191
2019-02-04 , 1.0 , 50.0 , 0.062962411 , 0.00314812055
2019-02-04 , 2.0 , 49.0 , 0.057936776 , 0.0028389020240000003
2019-02-04 , 3.0 , 42.0 , 0.055818454 , 0.0023443750680000003
2019-02-04 , 4.0 , 43.0 , 0.054692875 , 0.002351793625
2019-02-04 , 5.0 , 42.0 , 0.06082369 , 0.00255459498
2019-02-04 , 6.0 , 43.0 , 0.065849498 , 0.002831528414
2019-02-04 , 7.0 , 51.0 , 0.081520908 , 0.004157566308
2019-02-04 , 8.0 , 48.0 , 0.08004166 , 0.00384199968
2019-02-04 , 9.0 , 320.0 , 0.081960741 , 0.026227437120000002
2019-02-04 , 10.0 , 428.0 , 0.081545965 , 0.034901673019999996
2019-02-04 , 11.0 , 591.0 , 0.080029169 , 0.047297238878999996
2019-02-04 , 12.0 , 42.0 , 0.145829616 , 0.006124843872
2019-02-04 , 13.0 , 40.0 , 0.145594636 , 0.00582378544
2019-02-04 , 14.0 , 40.0 , 0.143995451 , 0.00575981804
2019-02-04 , 15.0 , 63.0 , 0.143298045 , 0.009027776835000001
2019-02-04 , 16.0 , 74.0 , 0.143366873 , 0.010609148602
2019-02-04 , 17.0 , 43.0 , 0.147279293 , 0.006333009599
2019-02-04 , 18.0 , 40.0 , 0.154990833 , 0.00619963332
2019-02-04 , 19.0 , 84.0 , 0.15703192 , 0.01319068128
2019-02-04 , 20.0 , 1578.0 , 0.154834391 , 0.244328668998
2019-02-04 , 21.0 , 1071.0 , 0.153574301 , 0.16447807637099998
2019-02-04 , 22.0 , 921.0 , 0.083298891 , 0.076718278611
2019-02-04 , 23.0 , 650.0 , 0.080377134 , 0.0522451371

2019-02-05 , 0.0 , 43.0 , 0.076293454 , 0.0032806185219999996
2019-02-05 , 1.0 , 42.0 , 0.072527519 , 0.003046155798
2019-02-05 , 2.0 , 41.0 , 0.069729094 , 0.002858892854
2019-02-05 , 3.0 , 42.0 , 0.06687124 , 0.00280859208
2019-02-05 , 4.0 , 41.0 , 0.06688322 , 0.00274221202
2019-02-05 , 5.0 , 41.0 , 0.067104083 , 0.002751267403
2019-02-05 , 6.0 , 41.0 , 0.077367001 , 0.003172047041
2019-02-05 , 7.0 , 202.0 , 0.082035085 , 0.01657108717
2019-02-05 , 8.0 , 41.0 , 0.086926104 , 0.003563970264
2019-02-05 , 9.0 , 133.0 , 0.086357281 , 0.011485518372999999
2019-02-05 , 10.0 , 43.0 , 0.081538491 , 0.0035061551130000004
2019-02-05 , 11.0 , 43.0 , 0.078382337 , 0.0033704404909999995
2019-02-05 , 12.0 , 90.0 , 0.141608556 , 0.012744770039999999
2019-02-05 , 13.0 , 48.0 , 0.140471368 , 0.006742625664
2019-02-05 , 14.0 , 53.0 , 0.140612451 , 0.007452459903
2019-02-05 , 15.0 , 43.0 , 0.14113285 , 0.00606871255
2019-02-05 , 16.0 , 42.0 , 0.143855828 , 0.006041944775999999
2019-02-05 , 17.0 , 42.0 , 0.146918613 , 0.006170581746
2019-02-05 , 18.0 , 42.0 , 0.150157293 , 0.006306606306
2019-02-05 , 19.0 , 54.0 , 0.151188306 , 0.008164168523999999
2019-02-05 , 20.0 , 1100.0 , 0.153007038 , 0.1683077418
2019-02-05 , 21.0 , 1332.0 , 0.153398761 , 0.204327149652
2019-02-05 , 22.0 , 974.0 , 0.081401414 , 0.079284977236
2019-02-05 , 23.0 , 698.0 , 0.08026439 , 0.05602454422

2019-02-06 , 0.0 , 58.0 , 0.082506859 , 0.0047853978220000004
2019-02-06 , 1.0 , 56.0 , 0.079786878 , 0.004468065168
2019-02-06 , 2.0 , 40.0 , 0.07328054 , 0.0029312216
2019-02-06 , 3.0 , 39.0 , 0.07247278 , 0.00282643842
2019-02-06 , 4.0 , 39.0 , 0.07095385 , 0.00276720015
2019-02-06 , 5.0 , 39.0 , 0.073952655 , 0.0028841535450000004
2019-02-06 , 6.0 , 43.0 , 0.077583054 , 0.003336071322
2019-02-06 , 7.0 , 241.0 , 0.080551211 , 0.019412841851
2019-02-06 , 8.0 , 210.0 , 0.081675684 , 0.017151893640000002
2019-02-06 , 9.0 , 351.0 , 0.082506262 , 0.028959697962
2019-02-06 , 10.0 , 47.0 , 0.08205523 , 0.0038565958100000002
2019-02-06 , 11.0 , 44.0 , 0.07956028 , 0.00350065232
2019-02-06 , 12.0 , 41.0 , 0.145915401 , 0.005982531441
2019-02-06 , 13.0 , 42.0 , 0.144980765 , 0.0060891921300000006
2019-02-06 , 14.0 , 41.0 , 0.140072868 , 0.005742987587999999
2019-02-06 , 15.0 , 497.0 , 0.137937749 , 0.06855506125300001
2019-02-06 , 16.0 , 726.0 , 0.139431535 , 0.10122729441
2019-02-06 , 17.0 , 645.0 , 0.143602997 , 0.092623933065
2019-02-06 , 18.0 , 314.0 , 0.146751058 , 0.046079832212
2019-02-06 , 19.0 , 167.0 , 0.151047509 , 0.025224934002999997
2019-02-06 , 20.0 , 374.0 , 0.152118165 , 0.056892193710000004
