Date,Hours,Consumption,Price,Cost
2018-12-02 , 6.0 , 8.0 , 0.072500163 , 5.80001304E-4
2018-12-02 , 7.0 , 19.0 , 0.077884131 , 0.001479798489
2018-12-02 , 8.0 , 124.0 , 0.080659673 , 0.010001799452
2018-12-02 , 9.0 , 82.0 , 0.081956928 , 0.006720468096
2018-12-02 , 10.0 , 165.0 , 0.080970171 , 0.013360078215
2018-12-02 , 11.0 , 86.0 , 0.078613179 , 0.006760733394000001
2018-12-02 , 12.0 , 103.0 , 0.144816453 , 0.014916094659
2018-12-02 , 13.0 , 118.0 , 0.145490308 , 0.017167856344
2018-12-02 , 14.0 , 107.0 , 0.144231499 , 0.015432770393000003
2018-12-02 , 15.0 , 9.0 , 0.143515546 , 0.0012916399139999998
2018-12-02 , 16.0 , 8.0 , 0.145083839 , 0.001160670712
2018-12-02 , 17.0 , 11.0 , 0.150517405 , 0.0016556914549999999
2018-12-02 , 18.0 , 90.0 , 0.153909924 , 0.01385189316
2018-12-02 , 19.0 , 54.0 , 0.154167748 , 0.008325058391999998
2018-12-02 , 20.0 , 6.0 , 0.152566533 , 9.15399198E-4
2018-12-02 , 21.0 , 6.0 , 0.153510507 , 9.210630419999999E-4
2018-12-02 , 22.0 , 6.0 , 0.084391099 , 5.063465940000001E-4
2018-12-02 , 23.0 , 7.0 , 0.082224328 , 5.75570296E-4

2018-12-03 , 0.0 , 82.0 , 0.067140264 , 0.005505501648
2018-12-03 , 1.0 , 55.0 , 0.06494502 , 0.0035719761000000006
2018-12-03 , 2.0 , 17.0 , 0.063721879 , 0.001083271943
2018-12-03 , 3.0 , 92.0 , 0.063693144 , 0.005859769247999999
2018-12-03 , 4.0 , 60.0 , 0.063950202 , 0.00383701212
2018-12-03 , 5.0 , 8.0 , 0.065224054 , 5.21792432E-4
2018-12-03 , 6.0 , 95.0 , 0.071608563 , 0.006802813485
2018-12-03 , 7.0 , 63.0 , 0.082938069 , 0.005225098347
2018-12-03 , 8.0 , 7.0 , 0.080906308 , 5.66344156E-4
2018-12-03 , 9.0 , 89.0 , 0.082423917 , 0.007335728612999999
2018-12-03 , 10.0 , 70.0 , 0.082654386 , 0.00578580702
2018-12-03 , 11.0 , 7.0 , 0.082578576 , 5.780500320000001E-4
2018-12-03 , 12.0 , 82.0 , 0.149833464 , 0.012286344048000001
2018-12-03 , 13.0 , 81.0 , 0.150478827 , 0.012188784987
2018-12-03 , 14.0 , 8.0 , 0.148186093 , 0.001185488744
2018-12-03 , 15.0 , 65.0 , 0.149615579 , 0.009725012635
2018-12-03 , 16.0 , 101.0 , 0.151138922 , 0.015265031122000002
2018-12-03 , 17.0 , 27.0 , 0.152758381 , 0.004124476287
2018-12-03 , 18.0 , 64.0 , 0.154927907 , 0.009915386048
2018-12-03 , 19.0 , 142.0 , 0.153959129 , 0.021862196318
2018-12-03 , 20.0 , 28.0 , 0.154423741 , 0.004323864748
2018-12-03 , 21.0 , 49.0 , 0.154343989 , 0.007562855460999999
2018-12-03 , 22.0 , 142.0 , 0.085535707 , 0.012146070394000001
2018-12-03 , 23.0 , 7.0 , 0.084752544 , 5.93267808E-4

2018-12-04 , 0.0 , 24.0 , 0.082483803 , 0.001979611272
2018-12-04 , 1.0 , 141.0 , 0.078324791 , 0.011043795531000001
2018-12-04 , 2.0 , 10.0 , 0.076868736 , 7.6868736E-4
2018-12-04 , 3.0 , 21.0 , 0.076902963 , 0.001614962223
2018-12-04 , 4.0 , 122.0 , 0.076950203 , 0.009387924766
2018-12-04 , 5.0 , 30.0 , 0.078622066 , 0.0023586619799999997
2018-12-04 , 6.0 , 12.0 , 0.083692191 , 0.0010043062919999999
2018-12-04 , 7.0 , 103.0 , 0.08919291 , 0.00918686973
2018-12-04 , 8.0 , 52.0 , 0.087739849 , 0.004562472147999999
2018-12-04 , 9.0 , 7.0 , 0.087207576 , 6.10453032E-4
2018-12-04 , 10.0 , 100.0 , 0.085964955 , 0.008596495499999999
2018-12-04 , 11.0 , 91.0 , 0.085735831 , 0.007801960621
2018-12-04 , 12.0 , 8.0 , 0.15133629 , 0.0012106903200000002
2018-12-04 , 13.0 , 36.0 , 0.151518485 , 0.00545466546
2018-12-04 , 14.0 , 127.0 , 0.152599669 , 0.019380157962999998
2018-12-04 , 15.0 , 7.0 , 0.153665221 , 0.001075656547
2018-12-04 , 16.0 , 36.0 , 0.154112285 , 0.00554804226
2018-12-04 , 17.0 , 116.0 , 0.156004174 , 0.018096484184
2018-12-04 , 18.0 , 17.0 , 0.162567222 , 0.002763642774
2018-12-04 , 19.0 , 36.0 , 0.162762477 , 0.005859449171999999
2018-12-04 , 20.0 , 107.0 , 0.155204815 , 0.016606915205
2018-12-04 , 21.0 , 27.0 , 0.155172669 , 0.004189662063
2018-12-04 , 22.0 , 35.0 , 0.086828826 , 0.0030390089099999996
2018-12-04 , 23.0 , 97.0 , 0.085778458 , 0.008320510426

2018-12-05 , 0.0 , 38.0 , 0.083366703 , 0.0031679347139999996
2018-12-05 , 1.0 , 35.0 , 0.076431525 , 0.002675103375
2018-12-05 , 2.0 , 85.0 , 0.073185262 , 0.00622074727
2018-12-05 , 3.0 , 49.0 , 0.070917911 , 0.003474977639
2018-12-05 , 4.0 , 35.0 , 0.069501875 , 0.002432565625
2018-12-05 , 5.0 , 75.0 , 0.072288036 , 0.0054216027
2018-12-05 , 6.0 , 59.0 , 0.076245432 , 0.004498480488
2018-12-05 , 7.0 , 30.0 , 0.085339007 , 0.00256017021
2018-12-05 , 8.0 , 74.0 , 0.084459457 , 0.006249999818
2018-12-05 , 9.0 , 62.0 , 0.083781061 , 0.005194425782
2018-12-05 , 10.0 , 25.0 , 0.083510345 , 0.002087758625
2018-12-05 , 11.0 , 79.0 , 0.082666543 , 0.006530656897
2018-12-05 , 12.0 , 64.0 , 0.150025357 , 0.009601622848
2018-12-05 , 13.0 , 25.0 , 0.150003928 , 0.0037500982
2018-12-05 , 14.0 , 81.0 , 0.149689766 , 0.012124871046000001
2018-12-05 , 15.0 , 64.0 , 0.149975986 , 0.009598463104000001
2018-12-05 , 16.0 , 25.0 , 0.150278754 , 0.00375696885
2018-12-05 , 17.0 , 82.0 , 0.152639114 , 0.012516407347999999
2018-12-05 , 18.0 , 65.0 , 0.153216248 , 0.00995905612
2018-12-05 , 19.0 , 31.0 , 0.149710039 , 0.004641011208999999
2018-12-05 , 20.0 , 82.0 , 0.149683215 , 0.01227402363
2018-12-05 , 21.0 , 64.0 , 0.150446082 , 0.009628549248000001
2018-12-05 , 22.0 , 29.0 , 0.082750623 , 0.0023997680669999998
2018-12-05 , 23.0 , 84.0 , 0.080381646 , 0.006752058264000001

2018-12-06 , 0.0 , 65.0 , 0.074852184 , 0.00486539196
2018-12-06 , 1.0 , 19.0 , 0.070817493 , 0.0013455323669999998
2018-12-06 , 2.0 , 86.0 , 0.06670913 , 0.00573698518
2018-12-06 , 3.0 , 65.0 , 0.066676548 , 0.0043339756200000005
2018-12-06 , 4.0 , 15.0 , 0.0670084 , 0.001005126
2018-12-06 , 5.0 , 90.0 , 0.06779047 , 0.0061011423
2018-12-06 , 6.0 , 60.0 , 0.072718097 , 0.004363085819999999
2018-12-06 , 7.0 , 14.0 , 0.083711998 , 0.0011719679720000001
2018-12-06 , 8.0 , 93.0 , 0.083773293 , 0.007790916249
2018-12-06 , 9.0 , 7.0 , 0.084147524 , 5.89032668E-4
2018-12-06 , 10.0 , 0.0 , 0.084946621 , 0.0
2018-12-06 , 11.0 , 0.0 , 0.084935908 , 0.0
2018-12-06 , 12.0 , 0.0 , 0.152349983 , 0.0
2018-12-06 , 13.0 , 4.0 , 0.15241024 , 6.0964096E-4
2018-12-06 , 14.0 , 0.0 , 0.151519457 , 0.0
2018-12-06 , 15.0 , 0.0 , 0.148034576 , 0.0
2018-12-06 , 16.0 , 0.0 , 0.149901693 , 0.0
2018-12-06 , 17.0 , 47.0 , 0.155656662 , 0.007315863114
2018-12-06 , 18.0 , 20.0 , 0.155690662 , 0.0031138132400000003
2018-12-06 , 19.0 , 4.0 , 0.153460544 , 6.13842176E-4
2018-12-06 , 20.0 , 5.0 , 0.152389121 , 7.61945605E-4
2018-12-06 , 21.0 , 4.0 , 0.151660224 , 6.066408960000001E-4
2018-12-06 , 22.0 , 5.0 , 0.083123967 , 4.1561983500000007E-4
2018-12-06 , 23.0 , 4.0 , 0.081609833 , 3.26439332E-4

2018-12-07 , 0.0 , 5.0 , 0.084400335 , 4.2200167500000004E-4
2018-12-07 , 1.0 , 4.0 , 0.082457702 , 3.29830808E-4
2018-12-07 , 2.0 , 5.0 , 0.075684375 , 3.78421875E-4
2018-12-07 , 3.0 , 4.0 , 0.073041039 , 2.92164156E-4
2018-12-07 , 4.0 , 5.0 , 0.070493071 , 3.5246535500000004E-4
2018-12-07 , 5.0 , 4.0 , 0.07195103 , 2.8780412E-4
2018-12-07 , 6.0 , 4.0 , 0.079165725 , 3.1666290000000003E-4
2018-12-07 , 7.0 , 5.0 , 0.082835142 , 4.1417570999999995E-4
2018-12-07 , 8.0 , 5.0 , 0.080837598 , 4.0418798999999997E-4
2018-12-07 , 9.0 , 4.0 , 0.079746057 , 3.18984228E-4
2018-12-07 , 10.0 , 4.0 , 0.07905997 , 3.1623987999999996E-4
2018-12-07 , 11.0 , 0.0 , 0.078763701 , 0.0
2018-12-07 , 12.0 , 0.0 , 0.144434595 , 0.0
2018-12-07 , 13.0 , 0.0 , 0.145786632 , 0.0
2018-12-07 , 14.0 , 0.0 , 0.145375589 , 0.0
2018-12-07 , 15.0 , 0.0 , 0.143629277 , 0.0
2018-12-07 , 16.0 , 0.0 , 0.143139488 , 0.0
2018-12-07 , 17.0 , 0.0 , 0.146609734 , 0.0
2018-12-07 , 18.0 , 0.0 , 0.14737155 , 0.0
2018-12-07 , 19.0 , 0.0 , 0.14787794 , 0.0
2018-12-07 , 20.0 , 0.0 , 0.148907866 , 0.0
2018-12-07 , 21.0 , 0.0 , 0.149311148 , 0.0
2018-12-07 , 22.0 , 0.0 , 0.082016673 , 0.0
2018-12-07 , 23.0 , 0.0 , 0.080290299 , 0.0

2018-12-08 , 0.0 , 0.0 , 0.072634266 , 0.0
2018-12-08 , 1.0 , 0.0 , 0.069782845 , 0.0
2018-12-08 , 2.0 , 0.0 , 0.067726867 , 0.0
2018-12-08 , 3.0 , 0.0 , 0.067687138 , 0.0
2018-12-08 , 4.0 , 0.0 , 0.067238946 , 0.0
2018-12-08 , 5.0 , 0.0 , 0.067473043 , 0.0
2018-12-08 , 6.0 , 0.0 , 0.067105144 , 0.0
2018-12-08 , 7.0 , 0.0 , 0.068841366 , 0.0
2018-12-08 , 8.0 , 0.0 , 0.078105856 , 0.0
2018-12-08 , 9.0 , 0.0 , 0.08208898 , 0.0
2018-12-08 , 10.0 , 0.0 , 0.08168041 , 0.0
2018-12-08 , 11.0 , 8.0 , 0.081749092 , 6.539927359999999E-4
2018-12-08 , 12.0 , 50.0 , 0.150279672 , 0.0075139836
2018-12-08 , 13.0 , 153.0 , 0.151677317 , 0.023206629501
2018-12-08 , 14.0 , 82.0 , 0.152085181 , 0.012470984842000002
2018-12-08 , 15.0 , 4.0 , 0.152408076 , 6.09632304E-4
2018-12-08 , 16.0 , 95.0 , 0.152459121 , 0.014483616495
2018-12-08 , 17.0 , 109.0 , 0.153343071 , 0.016714394739
2018-12-08 , 18.0 , 38.0 , 0.153763674 , 0.005843019612
2018-12-08 , 19.0 , 8.0 , 0.154146812 , 0.001233174496
2018-12-08 , 20.0 , 0.0 , 0.155398002 , 0.0
2018-12-08 , 21.0 , 0.0 , 0.155713774 , 0.0
2018-12-08 , 22.0 , 0.0 , 0.086197448 , 0.0
2018-12-08 , 23.0 , 0.0 , 0.083696612 , 0.0

2018-12-09 , 0.0 , 0.0 , 0.085974148 , 0.0
2018-12-09 , 1.0 , 0.0 , 0.080625748 , 0.0
2018-12-09 , 2.0 , 0.0 , 0.074717316 , 0.0
2018-12-09 , 3.0 , 0.0 , 0.071971719 , 0.0
2018-12-09 , 4.0 , 0.0 , 0.070926738 , 0.0
2018-12-09 , 5.0 , 0.0 , 0.070657814 , 0.0
2018-12-09 , 6.0 , 0.0 , 0.070932436 , 0.0
2018-12-09 , 7.0 , 0.0 , 0.070762178 , 0.0
2018-12-09 , 8.0 , 0.0 , 0.070892042 , 0.0
2018-12-09 , 9.0 , 35.0 , 0.075521241 , 0.002643243435
2018-12-09 , 10.0 , 32.0 , 0.0814373 , 0.0026059936000000002
2018-12-09 , 11.0 , 33.0 , 0.081727716 , 0.0026970146280000003
2018-12-09 , 12.0 , 18.0 , 0.149383475 , 0.00268890255
2018-12-09 , 13.0 , 50.0 , 0.151779332 , 0.007588966599999999
2018-12-09 , 14.0 , 11.0 , 0.151862218 , 0.001670484398
2018-12-09 , 15.0 , 4.0 , 0.147813612 , 5.912544480000001E-4
2018-12-09 , 16.0 , 4.0 , 0.147080849 , 5.88323396E-4
2018-12-09 , 17.0 , 5.0 , 0.152639091 , 7.63195455E-4
2018-12-09 , 18.0 , 66.0 , 0.153678651 , 0.010142790966
2018-12-09 , 19.0 , 21.0 , 0.152363912 , 0.003199642152
2018-12-09 , 20.0 , 0.0 , 0.153761857 , 0.0
2018-12-09 , 21.0 , 0.0 , 0.153806817 , 0.0
2018-12-09 , 22.0 , 0.0 , 0.084795759 , 0.0
2018-12-09 , 23.0 , 0.0 , 0.082856255 , 0.0

2018-12-10 , 0.0 , 0.0 , 0.081988544 , 0.0
2018-12-10 , 1.0 , 0.0 , 0.074464438 , 0.0
2018-12-10 , 2.0 , 0.0 , 0.070435404 , 0.0
2018-12-10 , 3.0 , 0.0 , 0.069744939 , 0.0
2018-12-10 , 4.0 , 0.0 , 0.068320612 , 0.0
2018-12-10 , 5.0 , 0.0 , 0.068485976 , 0.0
2018-12-10 , 6.0 , 0.0 , 0.072579008 , 0.0
2018-12-10 , 7.0 , 0.0 , 0.081809994 , 0.0
2018-12-10 , 8.0 , 0.0 , 0.082331496 , 0.0
2018-12-10 , 9.0 , 0.0 , 0.081427649 , 0.0
2018-12-10 , 10.0 , 0.0 , 0.079984886 , 0.0
2018-12-10 , 11.0 , 0.0 , 0.079163076 , 0.0
2018-12-10 , 12.0 , 0.0 , 0.146546236 , 0.0
2018-12-10 , 13.0 , 0.0 , 0.147454833 , 0.0
2018-12-10 , 14.0 , 0.0 , 0.146813701 , 0.0
2018-12-10 , 15.0 , 0.0 , 0.147053612 , 0.0
2018-12-10 , 16.0 , 0.0 , 0.147916342 , 0.0
2018-12-10 , 17.0 , 3.0 , 0.151815229 , 4.55445687E-4
2018-12-10 , 18.0 , 7.0 , 0.154039059 , 0.0010782734130000001
2018-12-10 , 19.0 , 0.0 , 0.152142119 , 0.0
2018-12-10 , 20.0 , 0.0 , 0.151906891 , 0.0
2018-12-10 , 21.0 , 7.0 , 0.152502499 , 0.001067517493
2018-12-10 , 22.0 , 0.0 , 0.083904673 , 0.0
2018-12-10 , 23.0 , 0.0 , 0.081227448 , 0.0

2018-12-11 , 0.0 , 0.0 , 0.083859707 , 0.0
2018-12-11 , 1.0 , 0.0 , 0.079994466 , 0.0
2018-12-11 , 2.0 , 0.0 , 0.077669776 , 0.0
2018-12-11 , 3.0 , 0.0 , 0.075044069 , 0.0
2018-12-11 , 4.0 , 0.0 , 0.074995648 , 0.0
2018-12-11 , 5.0 , 0.0 , 0.074470791 , 0.0
2018-12-11 , 6.0 , 0.0 , 0.079063866 , 0.0
2018-12-11 , 7.0 , 0.0 , 0.08649825 , 0.0
2018-12-11 , 8.0 , 0.0 , 0.087153054 , 0.0
2018-12-11 , 9.0 , 0.0 , 0.086635173 , 0.0
2018-12-11 , 10.0 , 0.0 , 0.084878365 , 0.0
2018-12-11 , 11.0 , 0.0 , 0.082849279 , 0.0
2018-12-11 , 12.0 , 0.0 , 0.147466563 , 0.0
2018-12-11 , 13.0 , 0.0 , 0.148442474 , 0.0
2018-12-11 , 14.0 , 0.0 , 0.149964229 , 0.0
2018-12-11 , 15.0 , 0.0 , 0.152494056 , 0.0
2018-12-11 , 16.0 , 0.0 , 0.153001759 , 0.0
2018-12-11 , 17.0 , 0.0 , 0.154150834 , 0.0
2018-12-11 , 18.0 , 0.0 , 0.154888962 , 0.0
2018-12-11 , 19.0 , 37.0 , 0.155645655 , 0.005758889235
2018-12-11 , 20.0 , 10.0 , 0.153525725 , 0.0015352572499999998
2018-12-11 , 21.0 , 0.0 , 0.153058998 , 0.0
2018-12-11 , 22.0 , 0.0 , 0.082516206 , 0.0
2018-12-11 , 23.0 , 0.0 , 0.081166223 , 0.0

2018-12-12 , 0.0 , 0.0 , 0.082501199 , 0.0
2018-12-12 , 1.0 , 0.0 , 0.075164973 , 0.0
2018-12-12 , 2.0 , 0.0 , 0.072634202 , 0.0
2018-12-12 , 3.0 , 0.0 , 0.069501875 , 0.0
2018-12-12 , 4.0 , 0.0 , 0.069490055 , 0.0
2018-12-12 , 5.0 , 0.0 , 0.071116921 , 0.0
2018-12-12 , 6.0 , 0.0 , 0.086125816 , 0.0
2018-12-12 , 7.0 , 0.0 , 0.087498003 , 0.0
2018-12-12 , 8.0 , 2.0 , 0.088081025 , 1.7616205E-4
2018-12-12 , 9.0 , 31.0 , 0.087849977 , 0.002723349287
2018-12-12 , 10.0 , 15.0 , 0.087343272 , 0.00131014908
2018-12-12 , 11.0 , 45.0 , 0.086903311 , 0.003910648995
2018-12-12 , 12.0 , 6.0 , 0.153248773 , 9.19492638E-4
2018-12-12 , 13.0 , 25.0 , 0.15336033 , 0.0038340082499999997
2018-12-12 , 14.0 , 3.0 , 0.153073424 , 4.5922027200000004E-4
2018-12-12 , 15.0 , 0.0 , 0.153449474 , 0.0
2018-12-12 , 16.0 , 0.0 , 0.153097834 , 0.0
2018-12-12 , 17.0 , 0.0 , 0.153121848 , 0.0
2018-12-12 , 18.0 , 0.0 , 0.152952885 , 0.0
2018-12-12 , 19.0 , 0.0 , 0.152919863 , 0.0
2018-12-12 , 20.0 , 0.0 , 0.153235365 , 0.0
2018-12-12 , 21.0 , 0.0 , 0.151960659 , 0.0
2018-12-12 , 22.0 , 0.0 , 0.081460968 , 0.0
2018-12-12 , 23.0 , 0.0 , 0.074711388 , 0.0

2018-12-13 , 0.0 , 0.0 , 0.074004121 , 0.0
2018-12-13 , 1.0 , 0.0 , 0.069719498 , 0.0
2018-12-13 , 2.0 , 0.0 , 0.066345519 , 0.0
2018-12-13 , 3.0 , 0.0 , 0.065142132 , 0.0
2018-12-13 , 4.0 , 0.0 , 0.064498944 , 0.0
2018-12-13 , 5.0 , 0.0 , 0.065502883 , 0.0
2018-12-13 , 6.0 , 0.0 , 0.069634259 , 0.0
2018-12-13 , 7.0 , 8.0 , 0.08075943 , 6.4607544E-4
2018-12-13 , 8.0 , 121.0 , 0.083577561 , 0.010112884881
2018-12-13 , 9.0 , 41.0 , 0.084181856 , 0.003451456096
2018-12-13 , 10.0 , 28.0 , 0.083906627 , 0.0023493855560000002
2018-12-13 , 11.0 , 10.0 , 0.082992315 , 8.299231499999999E-4
2018-12-13 , 12.0 , 63.0 , 0.149904773 , 0.009444000699
2018-12-13 , 13.0 , 61.0 , 0.149652066 , 0.009128776026
2018-12-13 , 14.0 , 0.0 , 0.147426126 , 0.0
2018-12-13 , 15.0 , 0.0 , 0.144804793 , 0.0
2018-12-13 , 16.0 , 0.0 , 0.143152083 , 0.0
2018-12-13 , 17.0 , 0.0 , 0.146006329 , 0.0
2018-12-13 , 18.0 , 0.0 , 0.149758238 , 0.0
2018-12-13 , 19.0 , 60.0 , 0.151130602 , 0.00906783612
2018-12-13 , 20.0 , 28.0 , 0.152280985 , 0.0042638675800000005
2018-12-13 , 21.0 , 0.0 , 0.153470566 , 0.0
2018-12-13 , 22.0 , 0.0 , 0.084428523 , 0.0
2018-12-13 , 23.0 , 0.0 , 0.077655769 , 0.0

2018-12-14 , 0.0 , 0.0 , 0.070588975 , 0.0
2018-12-14 , 1.0 , 0.0 , 0.069423422 , 0.0
2018-12-14 , 2.0 , 0.0 , 0.067241304 , 0.0
2018-12-14 , 3.0 , 0.0 , 0.067054735 , 0.0
2018-12-14 , 4.0 , 0.0 , 0.067235887 , 0.0
2018-12-14 , 5.0 , 0.0 , 0.06885681 , 0.0
2018-12-14 , 6.0 , 0.0 , 0.071225373 , 0.0
2018-12-14 , 7.0 , 13.0 , 0.083307726 , 0.001083000438
2018-12-14 , 8.0 , 132.0 , 0.084081377 , 0.011098741764
2018-12-14 , 9.0 , 106.0 , 0.083941533 , 0.008897802497999999
2018-12-14 , 10.0 , 81.0 , 0.083644056 , 0.006775168535999999
2018-12-14 , 11.0 , 107.0 , 0.082886826 , 0.008868890382
2018-12-14 , 12.0 , 28.0 , 0.148145331 , 0.004148069268
2018-12-14 , 13.0 , 0.0 , 0.147824696 , 0.0
2018-12-14 , 14.0 , 0.0 , 0.145747604 , 0.0
2018-12-14 , 15.0 , 0.0 , 0.145714836 , 0.0
2018-12-14 , 16.0 , 0.0 , 0.147847908 , 0.0
2018-12-14 , 17.0 , 0.0 , 0.151286494 , 0.0
2018-12-14 , 18.0 , 60.0 , 0.152408412 , 0.00914450472
2018-12-14 , 19.0 , 64.0 , 0.153044648 , 0.009794857472
2018-12-14 , 20.0 , 0.0 , 0.153849347 , 0.0
2018-12-14 , 21.0 , 0.0 , 0.154294748 , 0.0
2018-12-14 , 22.0 , 0.0 , 0.086120968 , 0.0
2018-12-14 , 23.0 , 0.0 , 0.084725195 , 0.0

2018-12-15 , 0.0 , 0.0 , 0.086279325 , 0.0
2018-12-15 , 1.0 , 0.0 , 0.080749343 , 0.0
2018-12-15 , 2.0 , 0.0 , 0.077551577 , 0.0
2018-12-15 , 3.0 , 0.0 , 0.071673527 , 0.0
2018-12-15 , 4.0 , 0.0 , 0.070068015 , 0.0
2018-12-15 , 5.0 , 0.0 , 0.069457844 , 0.0
2018-12-15 , 6.0 , 0.0 , 0.071130638 , 0.0
2018-12-15 , 7.0 , 0.0 , 0.076144288 , 0.0
2018-12-15 , 8.0 , 0.0 , 0.076056258 , 0.0
2018-12-15 , 9.0 , 0.0 , 0.082850003 , 0.0
2018-12-15 , 10.0 , 0.0 , 0.0839466 , 0.0
2018-12-15 , 11.0 , 0.0 , 0.082705111 , 0.0
2018-12-15 , 12.0 , 0.0 , 0.149600512 , 0.0
2018-12-15 , 13.0 , 0.0 , 0.14904912 , 0.0
2018-12-15 , 14.0 , 0.0 , 0.143329714 , 0.0
2018-12-15 , 15.0 , 0.0 , 0.144819962 , 0.0
2018-12-15 , 16.0 , 0.0 , 0.145478139 , 0.0
2018-12-15 , 17.0 , 0.0 , 0.149652274 , 0.0
2018-12-15 , 18.0 , 0.0 , 0.153927427 , 0.0
2018-12-15 , 19.0 , 0.0 , 0.154682832 , 0.0
2018-12-15 , 20.0 , 0.0 , 0.147124434 , 0.0
2018-12-15 , 21.0 , 0.0 , 0.146223844 , 0.0
2018-12-15 , 22.0 , 0.0 , 0.079978522 , 0.0
2018-12-15 , 23.0 , 0.0 , 0.078969695 , 0.0

2018-12-16 , 0.0 , 0.0 , 0.074400148 , 0.0
2018-12-16 , 1.0 , 0.0 , 0.070221748 , 0.0
2018-12-16 , 2.0 , 0.0 , 0.068315986 , 0.0
2018-12-16 , 3.0 , 0.0 , 0.065518692 , 0.0
2018-12-16 , 4.0 , 0.0 , 0.064680792 , 0.0
2018-12-16 , 5.0 , 0.0 , 0.06539705 , 0.0
2018-12-16 , 6.0 , 0.0 , 0.06825387 , 0.0
2018-12-16 , 7.0 , 0.0 , 0.070115917 , 0.0
2018-12-16 , 8.0 , 0.0 , 0.070087602 , 0.0
2018-12-16 , 9.0 , 0.0 , 0.075270966 , 0.0
2018-12-16 , 10.0 , 0.0 , 0.076333446 , 0.0
2018-12-16 , 11.0 , 5.0 , 0.076965189 , 3.84825945E-4
2018-12-16 , 12.0 , 6.0 , 0.143373653 , 8.602419179999999E-4
2018-12-16 , 13.0 , 1.0 , 0.143361423 , 1.43361423E-4
2018-12-16 , 14.0 , 1.0 , 0.143299834 , 1.43299834E-4
2018-12-16 , 15.0 , 0.0 , 0.140321998 , 0.0
2018-12-16 , 16.0 , 0.0 , 0.144305021 , 0.0
2018-12-16 , 17.0 , 2.0 , 0.149734143 , 2.99468286E-4
2018-12-16 , 18.0 , 4.0 , 0.155119345 , 6.204773799999999E-4
2018-12-16 , 19.0 , 0.0 , 0.155909696 , 0.0
2018-12-16 , 20.0 , 0.0 , 0.155727709 , 0.0
2018-12-16 , 21.0 , 0.0 , 0.150859227 , 0.0
2018-12-16 , 22.0 , 0.0 , 0.085199541 , 0.0
2018-12-16 , 23.0 , 0.0 , 0.075687393 , 0.0

2018-12-17 , 0.0 , 0.0 , 0.069886259 , 0.0
2018-12-17 , 1.0 , 0.0 , 0.069106894 , 0.0
2018-12-17 , 2.0 , 0.0 , 0.067624596 , 0.0
2018-12-17 , 3.0 , 0.0 , 0.066784809 , 0.0
2018-12-17 , 4.0 , 0.0 , 0.067236608 , 0.0
2018-12-17 , 5.0 , 0.0 , 0.069924434 , 0.0
2018-12-17 , 6.0 , 0.0 , 0.084027463 , 0.0
2018-12-17 , 7.0 , 12.0 , 0.088082091 , 0.0010569850920000002
2018-12-17 , 8.0 , 65.0 , 0.086019552 , 0.00559127088
2018-12-17 , 9.0 , 93.0 , 0.086381941 , 0.008033520513
